[I][48364][09-06][15:39:34:502][global_config.cpp:527][bolepack][communication]open config file[fillbackconfig/communication.json] success.
[I][48364][09-06][15:39:34:503][inner_type.cpp:63][bolepack][communication]127.0.0.1 , is a loopback iface
[I][48364][09-06][15:39:34:503][inner_type.cpp:111][bolepack][communication]find multicast networks:
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]10.64.38.79
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.1.1
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.2.1
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.0.1
[I][48364][09-06][15:39:34:554][dds_discovery.cpp:56][bolepack][communication]DDSDiscovery::init dis_topic is DiscoveryTopic
[I][48364][09-06][15:39:35:590][zmq_data_writer_impl.cpp:91][bolepack][communication]zmq option[id=1] as below:
ZMQ_SNDHWM=50
ZMQ_RCVHWM=50
ZMQ_LINGER=10
ZMQ_SNDBUF=52428800
ZMQ_RCVBUF=52428800
ZMQ_RATE=1048576
ZMQ_SNDTIMEO=0
ZMQ_RCVTIMEO=1000
ZMQ_RECOVERY_IVL=0
ZMQ_IMMEDIATE=0
ZMQ_HEARTBEAT_IVL=0
ZMQ_IMMEDIATE=0
ZMQ_HEART_BEAT_IVAL=0
ZMQ_HEART_BEAT_TIMEOUT=0;
[I][48364][09-06][15:39:44:149][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3927
[I][48364][09-06][15:39:44:210][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3960
[I][48364][09-06][15:39:44:272][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3993
[I][63568][09-06][15:39:44:308][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 2
[I][48364][09-06][15:39:44:337][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4026
[I][48364][09-06][15:39:44:399][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4059
[I][48364][09-06][15:39:44:462][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4092
[I][48364][09-06][15:39:44:533][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4125
[I][48364][09-06][15:39:44:595][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4158
[I][48364][09-06][15:39:44:657][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4191
[I][48364][09-06][15:39:44:718][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4224
[I][48364][09-06][15:39:44:788][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4257
[I][48364][09-06][15:39:44:848][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4290
[I][48364][09-06][15:39:44:909][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4323
[I][48364][09-06][15:39:44:978][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4356
[I][48364][09-06][15:39:45:037][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 4389
